POS,frequency of heterozygosity,total reads,coverage,,
423847,208,1430,0.145454545,,
702555,208,1443,0.144144144,,
780618,208,1309,0.158899924,,
1055999,208,1546,0.13454075,,
1247388,208,1357,0.153279293,,
1255570,208,1344,0.154761905,,
1257209,208,1466,0.141882674,,
1261151,208,1298,0.160246533,,
1433048,208,1172,0.177474403,,
1446950,208,1204,0.172757475,,
103440,209,1748,0.119565217,,
204322,209,1340,0.155970149,,
217342,209,1718,0.121653085,,
221175,209,1425,0.146666667,,
308773,209,1421,0.147079521,,
542465,209,1250,0.1672,,
574093,209,1507,0.138686131,,
575591,209,1438,0.145340751,,
582466,209,1575,0.132698413,,
601955,209,1545,0.135275081,,
624733,209,1379,0.151559101,,
763076,209,1313,0.159177456,,
815851,209,1505,0.138870432,,
842450,209,1404,0.148860399,,
1503648,209,1296,0.161265432,,
158474,210,1323,0.158730159,,
375478,210,1929,0.108864697,,
422318,210,1382,0.15195369,,
424634,210,1361,0.15429831,,
525682,210,1126,0.186500888,,
554768,210,1185,0.17721519,,
617842,210,1318,0.159332322,,
639896,210,1417,0.148200423,,
673083,210,1431,0.146750524,,
679624,210,1351,0.155440415,,
691713,210,1312,0.160060976,,
779456,210,1192,0.176174497,,
784537,210,1423,0.147575545,,
835319,210,1498,0.140186916,,
992912,210,1392,0.150862069,,
1002837,210,1300,0.161538462,,
1009163,210,1450,0.144827586,,
1036067,210,1359,0.154525386,,
1450764,210,1388,0.15129683,,
1490059,210,1254,0.167464115,,
1520813,210,1431,0.146750524,,
20307,211,1509,0.1398277,,
69136,211,1341,0.157345265,,
88875,211,1174,0.179727428,,
165975,211,1337,0.157816006,,
190035,211,1333,0.158289572,,
286354,211,1408,0.149857955,,
289698,211,1464,0.144125683,,
292691,211,1516,0.139182058,,
307685,211,1650,0.127878788,,
351685,211,1403,0.150392017,,
358594,211,1360,0.155147059,,
375433,211,1667,0.126574685,,
482653,211,1327,0.159005275,,
483422,211,1280,0.16484375,,
581857,211,1138,0.185413005,,
607227,211,1349,0.156412157,,
680813,211,1184,0.178209459,,
698347,211,1528,0.138089005,,
977181,211,1433,0.147243545,,
1276608,211,1548,0.13630491,,
1278468,211,1344,0.156994048,,
1281774,211,1163,0.181427343,,
1401432,211,1758,0.120022753,,
1447682,211,1405,0.150177936,,
1506542,211,1259,0.167593328,,
39021,212,1437,0.147529576,,
135298,212,1310,0.161832061,,
159051,212,1381,0.153511948,,
254130,212,1376,0.154069767,,
345195,212,1377,0.153957879,,
358230,212,1359,0.155997057,,
378761,212,1581,0.134092347,,
381750,212,1372,0.15451895,,
452728,212,1457,0.145504461,,
583925,212,1494,0.141900937,,
671079,212,1521,0.139381986,,
680490,212,1429,0.148355493,,
680614,212,1247,0.170008019,,
694789,212,1288,0.164596273,,
701279,212,1542,0.137483787,,
709257,212,1518,0.139657444,,
784297,212,1509,0.140490391,,
1184604,212,1371,0.154631656,,
1289166,212,1542,0.137483787,,
1337192,212,1500,0.141333333,,
1364465,212,1190,0.178151261,,
1477174,212,1604,0.132169576,,
60826,213,1196,0.178093645,,
237219,213,1381,0.154236061,,
320064,213,1337,0.159311892,,
341464,213,1779,0.119730185,,
372674,213,1371,0.15536105,,
381458,213,1431,0.14884696,,
382012,213,1359,0.156732892,,
406151,213,1549,0.13750807,,
436011,213,1358,0.156848306,,
554961,213,1275,0.167058824,,
616624,213,1448,0.147099448,,
707622,213,1374,0.155021834,,
831797,213,1291,0.164988381,,
831877,213,1318,0.161608498,,
926907,213,1411,0.150956768,,
993979,213,1522,0.139947438,,
1319259,213,1335,0.159550562,,
1344013,213,1412,0.150849858,,
1467260,213,1160,0.18362069,,
22713,214,1374,0.155749636,,
95862,214,1354,0.158050222,,
183912,214,1334,0.16041979,,
190901,214,1736,0.123271889,,
234097,214,1652,0.129539952,,
242001,214,1380,0.155072464,,
311602,214,1195,0.179079498,,
458851,214,1391,0.153846154,,
545171,214,1253,0.170790104,,
579242,214,1375,0.155636364,,
596843,214,1547,0.138332256,,
701262,214,1526,0.140235911,,
707342,214,1335,0.160299625,,
780412,214,1404,0.152421652,,
826861,214,1342,0.159463487,,
963807,214,1334,0.16041979,,
1256575,214,1365,0.156776557,,
1433104,214,1445,0.148096886,,
77910,215,1363,0.157740279,,
155900,215,1317,0.16324981,,
164089,215,1814,0.118522602,,
204349,215,1408,0.152698864,,
300254,215,1293,0.166279969,,
308658,215,1371,0.15681984,,
343870,215,1463,0.146958305,,
381444,215,1408,0.152698864,,
431960,215,1373,0.156591406,,
505808,215,1607,0.13378967,,
505821,215,1618,0.132880099,,
592352,215,1416,0.151836158,,
842380,215,1450,0.148275862,,
943601,215,1635,0.131498471,,
971904,215,1319,0.163002274,,
1259058,215,1121,0.191793042,,
1486808,215,1348,0.159495549,,
1502666,215,1452,0.148071625,,
91977,216,1507,0.143331121,,
188307,216,1466,0.1473397,,
196806,216,1338,0.161434978,,
204361,216,1348,0.160237389,,
212303,216,1425,0.151578947,,
298579,216,1338,0.161434978,,
329234,216,1191,0.181360202,,
358431,216,1309,0.165011459,,
361321,216,1258,0.171701113,,
405116,216,1588,0.136020151,,
680772,216,1287,0.167832168,,
716464,216,1407,0.153518124,,
819541,216,1368,0.157894737,,
917833,216,1350,0.16,,
920628,216,1387,0.155731795,,
998825,216,1363,0.158473955,,
1261418,216,1789,0.120737842,,
1489545,216,1264,0.170886076,,
86094,217,1635,0.132721713,,
88010,217,1808,0.120022124,,
105920,217,1486,0.14602961,,
108281,217,1162,0.186746988,,
110284,217,1311,0.165522502,,
158510,217,1484,0.146226415,,
162543,217,1405,0.154448399,,
285505,217,1427,0.152067274,,
308657,217,1383,0.156905278,,
329319,217,1250,0.1736,,
401696,217,1450,0.149655172,,
497525,217,1972,0.110040568,,
563080,217,1282,0.169266771,,
604016,217,1721,0.126089483,,
612573,217,1241,0.174858985,,
768390,217,1547,0.140271493,,
790216,217,1662,0.130565584,,
963817,217,1346,0.161218425,,
1308951,217,1375,0.157818182,,
1334142,217,1326,0.163650075,,
1470869,217,1472,0.147418478,,
1503632,217,1429,0.151854444,,
328835,218,1335,0.16329588,,
386380,218,1205,0.180912863,,
386469,218,1218,0.178981938,,
445817,218,1335,0.16329588,,
458419,218,1472,0.148097826,,
573585,218,1233,0.176804542,,
601952,218,1596,0.136591479,,
681304,218,1349,0.161601186,,
716521,218,1448,0.150552486,,
815880,218,1488,0.146505376,,
1009143,218,1423,0.15319747,,
1298688,218,1343,0.162323157,,
1301474,218,1691,0.1289178,,
1309251,218,1471,0.148198504,,
1446878,218,1292,0.16873065,,
86111,219,1736,0.126152074,,
130640,219,1624,0.134852217,,
217351,219,1706,0.128370457,,
382023,219,1422,0.154008439,,
781973,219,1423,0.153900211,,
918503,219,1417,0.15455187,,
1311941,219,1779,0.123102867,,
1319285,219,1418,0.154442877,,
1433930,219,1250,0.1752,,
1501879,219,1357,0.161385409,,
217447,220,1513,0.145406477,,
303051,220,1359,0.161883738,,
434124,220,1568,0.140306122,,
434129,220,1638,0.134310134,,
630674,220,1097,0.200546946,,
702519,220,1645,0.133738602,,
814278,220,1738,0.126582278,,
1066164,220,1218,0.180623974,,
1077851,220,1421,0.154820549,,
1150827,220,1472,0.149456522,,
1242241,220,1487,0.14794889,,
1247400,220,1435,0.153310105,,
1269967,220,1651,0.133252574,,
1319237,220,1499,0.14676451,,
137511,221,1496,0.147727273,,
190888,221,1737,0.127230858,,
352966,221,1489,0.14842176,,
394097,221,1504,0.146941489,,
458153,221,1472,0.15013587,,
576258,221,1343,0.164556962,,
671086,221,1566,0.141123883,,
1056097,221,1343,0.164556962,,
1261386,221,1664,0.1328125,,
1319224,221,1514,0.145970938,,
22728,222,1401,0.158458244,,
230677,222,1497,0.148296593,,
236082,222,1544,0.143782383,,
366675,222,1343,0.165301564,,
368207,222,1401,0.158458244,,
413544,222,1574,0.141041931,,
455316,222,1376,0.161337209,,
595029,222,1469,0.151123213,,
673017,222,1544,0.143782383,,
680288,222,1331,0.166791886,,
680751,222,1273,0.174391202,,
696531,222,1721,0.12899477,,
841990,222,1350,0.164444444,,
842455,222,1470,0.151020408,,
936221,222,1516,0.146437995,,
1298614,222,1356,0.163716814,,
1430445,222,1264,0.175632911,,
1501882,222,1349,0.164566345,,
1504373,222,1356,0.163716814,,
1521015,222,1752,0.126712329,,
77418,223,1434,0.155509066,,
110352,223,1437,0.155184412,,
183756,223,1543,0.144523655,,
232689,223,1513,0.147389293,,
255055,223,1531,0.145656434,,
272291,223,1843,0.120998372,,
345304,223,1497,0.148964596,,
545137,223,1445,0.15432526,,
546618,223,1367,0.163130944,,
640049,223,1683,0.132501485,,
832844,223,1368,0.163011696,,
1059954,223,1316,0.169452888,,
1307715,223,1294,0.172333849,,
22656,224,1388,0.161383285,,
167354,224,1664,0.134615385,,
292701,224,1583,0.141503474,,
436565,224,1451,0.154376292,,
484028,224,1550,0.144516129,,
501667,224,1695,0.132153392,,
505055,224,1292,0.173374613,,
687930,224,1440,0.155555556,,
695803,224,1329,0.16854778,,
943539,224,1832,0.122270742,,
1144305,224,1518,0.147562582,,
86810,225,1398,0.160944206,,
130711,225,1905,0.118110236,,
333847,225,1666,0.135054022,,
378614,225,1445,0.155709343,,
413375,225,1415,0.159010601,,
505053,225,1282,0.17550702,,
838342,225,1654,0.136033857,,
928988,225,1499,0.150100067,,
1269974,225,1697,0.132586918,,
1344040,225,1551,0.145067698,,
1401497,225,1561,0.144138373,,
86834,226,1343,0.16827997,,
183466,226,1348,0.167655786,,
285457,226,1605,0.140809969,,
328781,226,1413,0.159943383,,
401726,226,1449,0.155969634,,
936485,226,1429,0.158152554,,
1274565,226,1510,0.149668874,,
1446792,226,1451,0.155754652,,
236080,227,1492,0.152144772,,
290715,227,1675,0.135522388,,
298871,227,1336,0.16991018,,
366543,227,1461,0.155373032,,
502968,227,1601,0.141786384,,
695821,227,1430,0.158741259,,
843552,227,1499,0.15143429,,
971873,227,1425,0.159298246,,
1316858,227,1619,0.140210006,,
87483,228,1456,0.156593407,,
190672,228,1557,0.146435453,,
290145,228,1568,0.145408163,,
357038,228,1746,0.130584192,,
358389,228,1441,0.158223456,,
372011,228,1533,0.148727984,,
401735,228,1374,0.165938865,,
545216,228,1438,0.158553547,,
701238,228,1686,0.135231317,,
963777,228,1395,0.16344086,,
1174395,228,1555,0.146623794,,
1457829,228,1293,0.176334107,,
237312,229,1509,0.15175613,,
341596,229,1575,0.145396825,,
405238,229,1698,0.134864547,,
421989,229,1339,0.171023152,,
458209,229,1593,0.143753923,,
458401,229,1565,0.146325879,,
507609,229,1474,0.155359566,,
576308,229,1423,0.160927618,,
716510,229,1529,0.149771092,,
773574,229,1339,0.171023152,,
842326,229,1424,0.160814607,,
894453,229,1434,0.159693166,,
1337236,229,1728,0.132523148,,
1337762,229,1400,0.163571429,,
1344085,229,1573,0.145581691,,
190604,230,1561,0.147341448,,
230620,230,1577,0.145846544,,
378612,230,1465,0.156996587,,
680727,230,1396,0.164756447,,
690529,230,1607,0.143123833,,
864978,230,1371,0.167760759,,
110285,231,1431,0.161425577,,
158505,231,1531,0.150881777,,
213112,231,1500,0.154,,
292751,231,1468,0.157356948,,
413595,231,1427,0.161878066,,
439479,231,1872,0.123397436,,
765331,231,1730,0.133526012,,
779427,231,1396,0.165472779,,
916254,231,1601,0.144284822,,
1303306,231,1311,0.176201373,,
1307587,231,1523,0.151674327,,
30464,232,1625,0.142769231,,
86774,232,1442,0.160887656,,
229702,232,1887,0.122946476,,
292802,232,1534,0.151238592,,
345134,232,1537,0.150943396,,
352902,232,1706,0.135990621,,
366354,232,1454,0.159559835,,
413545,232,1684,0.137767221,,
421556,232,1661,0.139674895,,
428925,232,1763,0.131593874,,
575948,232,1639,0.141549725,,
635124,232,1614,0.143742255,,
680316,232,1569,0.147864882,,
1274635,232,1568,0.147959184,,
104108,233,1369,0.170197224,,
174862,233,1580,0.147468354,,
254813,233,1412,0.165014164,,
382330,233,1577,0.14774889,,
424226,233,1792,0.130022321,,
643760,233,1323,0.17611489,,
792642,233,1276,0.182601881,,
831279,233,1687,0.138114997,,
1007597,233,1593,0.146264909,,
1059983,233,1374,0.169577875,,
1430486,233,1435,0.162369338,,
38279,234,1934,0.120992761,,
62811,234,1533,0.152641879,,
94538,234,2108,0.111005693,,
105898,234,1498,0.156208278,,
153229,234,1674,0.139784946,,
358050,234,1554,0.150579151,,
358561,234,1536,0.15234375,,
429057,234,1624,0.14408867,,
432174,234,1531,0.15284128,,
521406,234,1549,0.151065203,,
912461,234,1550,0.150967742,,
1401284,234,1521,0.153846154,,
285472,235,1542,0.152399481,,
382422,235,1411,0.166548547,,
709210,235,1623,0.144793592,,
1337302,235,1512,0.15542328,,
1430496,235,1418,0.165726375,,
163695,236,1629,0.144874156,,
292776,236,1522,0.155059133,,
295928,236,1356,0.174041298,,
371854,236,1524,0.154855643,,
375384,236,1860,0.12688172,,
397411,236,1869,0.126270733,,
936290,236,1364,0.173020528,,
1430469,236,1356,0.174041298,,
104093,237,1424,0.166432584,,
104556,237,1748,0.135583524,,
236289,237,1508,0.157161804,,
848136,237,1527,0.155206287,,
971073,237,1614,0.146840149,,
975772,237,1528,0.155104712,,
111716,238,1536,0.154947917,,
128538,238,1780,0.133707865,,
358197,238,1460,0.163013699,,
358380,238,1521,0.156476003,,
375335,238,1789,0.133035215,,
378713,238,1771,0.134387352,,
497463,238,2008,0.118525896,,
601851,238,1504,0.158244681,,
644376,238,1246,0.191011236,,
711174,238,1452,0.163911846,,
808329,238,1643,0.144856969,,
936486,238,1478,0.161028417,,
946838,238,1786,0.133258679,,
1474394,238,1324,0.179758308,,
225458,239,1802,0.132630411,,
351097,239,1946,0.122816033,,
411653,239,1541,0.155094095,,
470848,239,1377,0.173565723,,
680423,239,1509,0.158383035,,
842070,239,1854,0.128910464,,
842336,239,1518,0.157444005,,
1504971,239,1716,0.139277389,,
234289,240,1913,0.125457397,,
290079,240,1519,0.157998683,,
308700,240,1546,0.155239327,,
431674,240,1455,0.164948454,,
505041,240,1425,0.168421053,,
913596,240,1334,0.179910045,,
916142,240,1661,0.14449127,,
1263265,240,1437,0.167014614,,
1474416,240,1426,0.168302945,,
104722,241,1711,0.140853302,,
190267,241,1541,0.156391953,,
190749,241,1838,0.131120783,,
382617,241,1324,0.182024169,,
458653,241,1493,0.16141996,,
581181,241,1696,0.142099057,,
696556,241,1813,0.132928847,,
1311671,241,1448,0.166436464,,
1337761,241,1537,0.156798959,,
1504951,241,1710,0.140935673,,
62726,242,1391,0.173975557,,
100723,242,1821,0.132894014,,
240480,242,1504,0.160904255,,
453884,242,1535,0.157654723,,
501621,242,1749,0.13836478,,
1311784,242,1438,0.168289291,,
1504976,242,1794,0.134894091,,
100715,243,1827,0.133004926,,
104576,243,1807,0.134477034,,
261140,243,1623,0.149722736,,
300521,243,1525,0.159344262,,
345017,243,1505,0.161461794,,
350863,243,1481,0.164078325,,
681664,243,1707,0.142355009,,
781568,243,1603,0.151590767,,
998712,243,1587,0.153119093,,
1060010,243,1502,0.161784288,,
1240455,243,1735,0.140057637,,
1319069,243,1632,0.148897059,,
1337715,243,1610,0.150931677,,
21807,244,1757,0.138873079,,
156155,244,1882,0.129649309,,
341565,244,1732,0.140877598,,
368276,244,1663,0.14672279,,
415969,244,1814,0.134509372,,
1311768,244,1595,0.152978056,,
1342306,244,1700,0.143529412,,
24745,245,1642,0.149208283,,
506042,245,1609,0.15226849,,
636673,245,1465,0.167235495,,
755458,245,1578,0.155259823,,
957317,245,1355,0.180811808,,
998676,245,1713,0.143023935,,
1142622,245,1616,0.151608911,,
1504947,245,1724,0.142111369,,
61995,246,1684,0.14608076,,
205310,246,1544,0.159326425,,
350782,246,1336,0.184131737,,
507192,246,1604,0.153366584,,
566247,246,1584,0.15530303,,
781624,246,1493,0.164768922,,
786948,246,1684,0.14608076,,
946897,246,1633,0.150642988,,
1344235,246,1774,0.138669673,,
104599,247,1891,0.13061872,,
1036857,247,1592,0.155150754,,
21781,248,1662,0.14921781,,
289849,248,1655,0.149848943,,
333802,248,1838,0.134929271,,
346536,248,1402,0.176890157,,
369451,248,1652,0.150121065,,
378664,248,1643,0.150943396,,
436525,248,1609,0.154133002,,
817623,248,1688,0.146919431,,
843581,248,1610,0.154037267,,
1426209,248,1672,0.148325359,,
30446,249,1771,0.140598532,,
507180,249,1661,0.149909693,,
643772,249,1441,0.172796669,,
781596,249,1575,0.158095238,,
867989,249,1647,0.151183971,,
128484,250,1778,0.140607424,,
234361,250,1999,0.125062531,,
272421,250,1409,0.177430802,,
274589,250,1794,0.1393534,,
366413,250,1551,0.161186331,,
671041,250,1744,0.143348624,,
775554,250,1706,0.146541618,,
957311,250,1392,0.179597701,,
967787,250,1531,0.163291966,,
998631,250,1608,0.155472637,,
22166,251,1593,0.157564344,,
229690,251,2069,0.121314645,,
601857,251,1650,0.152121212,,
616559,251,1701,0.147560259,,
868027,251,1583,0.158559697,,
998630,251,1651,0.152029073,,
1286229,251,2243,0.1119037,,
1432836,251,1499,0.167444963,,
62804,252,1661,0.151715834,,
422005,252,1425,0.176842105,,
639043,252,1510,0.166887417,,
699810,252,1791,0.140703518,,
382396,253,1641,0.154174284,,
542742,253,1544,0.163860104,,
842068,253,1953,0.129544291,,
104601,254,1911,0.132914704,,
371914,254,1629,0.15592388,,
600764,254,1545,0.164401294,,
644081,254,1822,0.139407245,,
773522,254,1457,0.174330817,,
974090,254,1956,0.129856851,,
1069087,254,1867,0.136047134,,
1189030,254,1615,0.157275542,,
77295,255,1770,0.144067797,,
128506,255,1974,0.129179331,,
757698,255,1223,0.208503679,,
773532,255,1495,0.170568562,,
1318030,255,1880,0.135638298,,
447589,256,1639,0.1561928,,
505883,256,1798,0.142380423,,
998725,256,1677,0.152653548,,
1294559,256,2047,0.125061065,,
1337684,256,1711,0.149620105,,
22139,257,1844,0.139370933,,
436543,257,1685,0.152522255,,
438868,257,1858,0.138320775,,
560449,257,1636,0.157090465,,
842028,257,1764,0.14569161,,
1002178,257,1984,0.12953629,,
300487,258,1684,0.153206651,,
557899,258,1681,0.153480071,,
775518,258,1904,0.135504202,,
807916,258,1843,0.139989148,,
907266,258,1652,0.156174334,,
998628,258,1689,0.152753108,,
278914,259,1684,0.153800475,,
671025,259,1821,0.142229544,,
42966,260,2004,0.129740519,,
272385,260,1730,0.150289017,,
947024,260,1680,0.154761905,,
1515455,260,2037,0.127638684,,
371916,261,1626,0.160516605,,
501591,261,1844,0.14154013,,
507490,261,1936,0.13481405,,
811992,261,1806,0.144518272,,
998627,261,1671,0.156193896,,
1002119,261,1871,0.139497595,,
1504938,261,1866,0.139871383,,
643844,262,1578,0.166032953,,
375345,263,2198,0.119654231,,
661137,263,2121,0.123998114,,
1318045,263,2129,0.123532175,,
1433144,263,1721,0.152818129,,
1515582,263,1595,0.164890282,,
1523806,263,1668,0.157673861,,
378517,264,1753,0.150598973,,
454502,264,1399,0.188706219,,
703850,264,1631,0.161863887,,
236074,265,1839,0.144100054,,
998635,265,1705,0.15542522,,
